Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,"/tiles/0/0/0.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,3600.0,3568.2417668000007,3379.353375000008,3699.8627530000003,15213.0,0.035388680835383345,0.0,3600,3600,3600,3700,3700,3700,3700,3700,3700,3700,3700
GET,"/tiles/1/0/1.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,910.0,870.6128182000015,782.4837819999999,919.020474000007,3463.0,0.035388680835383345,0.0,910,910,910,920,920,920,920,920,920,920,920
GET,"/tiles/2/0/1.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",15,0,1200.0,1229.6252186000006,1046.6327179999996,1499.5464580000012,13661.0,0.10616604250615003,0.0,1200,1300,1300,1400,1400,1500,1500,1500,1500,1500,1500
GET,"/tiles/2/3/1.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,1200.0,1223.0714949999983,1137.1506479999987,1369.054568000001,20257.0,0.035388680835383345,0.0,1200,1300,1300,1400,1400,1400,1400,1400,1400,1400,1400
GET,"/tiles/3/0/2.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,720.0,736.3116162000023,681.5186680000096,851.3851179999996,4934.0,0.035388680835383345,0.0,720,740,740,850,850,850,850,850,850,850,850
GET,"/tiles/3/2/3.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,740.0,740.1414656000013,703.9576539999998,796.582419,7209.0,0.035388680835383345,0.0,740,740,740,800,800,800,800,800,800,800,800
GET,"/tiles/3/2/5.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,610.0,643.3343918000016,597.9100719999994,716.0123130000073,3021.0,0.035388680835383345,0.0,610,680,680,720,720,720,720,720,720,720,720
GET,"/tiles/3/3/1.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,860.0,886.1891608000012,848.0570590000003,990.2527370000058,3958.0,0.035388680835383345,0.0,860,880,880,990,990,990,990,990,990,990,990
GET,"/tiles/3/3/5.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,680.0,706.2714305999996,679.5042460000004,795.6418189999965,892.0,0.035388680835383345,0.0,680,690,690,800,800,800,800,800,800,800,800
GET,"/tiles/3/4/4.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,590.0,581.3182559999983,518.4557319999997,647.3110949999921,8502.0,0.035388680835383345,0.0,590,600,600,650,650,650,650,650,650,650,650
GET,"/tiles/3/5/0.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,440.0,481.0270488,427.6832129999981,613.2636230000016,1284.0,0.035388680835383345,0.0,440,490,490,610,610,610,610,610,610,610,610
GET,"/tiles/3/5/1.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,1200.0,1226.1133717999996,1167.303802000001,1358.5384240000008,3596.0,0.035388680835383345,0.0,1200,1200,1200,1400,1400,1400,1400,1400,1400,1400,1400
GET,"/tiles/3/7/4.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,600.0,597.4653925999995,492.51738500000283,722.6434229999992,5507.0,0.035388680835383345,0.0,600,630,630,720,720,720,720,720,720,720,720
GET,"/tiles/4/0/4.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,840.0,832.1556030000004,695.8436070000005,978.2677689999986,2384.0,0.035388680835383345,0.0,840,930,930,980,980,980,980,980,980,980,980
GET,"/tiles/4/0/5.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,800.0,787.1473465999998,684.2156319999972,921.5547200000032,1274.0,0.035388680835383345,0.0,800,800,800,920,920,920,920,920,920,920,920
GET,"/tiles/4/1/1.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,400.0,392.60264139999845,350.6548229999993,456.20569700000146,693.0,0.035388680835383345,0.0,400,400,400,460,460,460,460,460,460,460,460
GET,"/tiles/4/1/3.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,740.0,750.9894084000002,715.8007000000026,818.4454060000021,2019.0,0.035388680835383345,0.0,740,760,760,820,820,820,820,820,820,820,820
GET,"/tiles/4/11/7.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,1000.0,1027.8550620000005,978.7646870000017,1115.7782740000002,2963.0,0.035388680835383345,0.0,1000,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100
GET,"/tiles/4/13/11.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,620.0,686.8488128000002,604.4446360000002,922.8352410000014,693.0,0.035388680835383345,0.0,620,680,680,920,920,920,920,920,920,920,920
GET,"/tiles/4/14/6.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,610.0,580.4632240000011,501.01993700000946,629.2366429999987,1763.0,0.035388680835383345,0.0,610,630,630,630,630,630,630,630,630,630,630
GET,"/tiles/4/2/11.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,400.0,399.8698560000015,326.0499209999992,512.4324420000015,693.0,0.035388680835383345,0.0,400,410,410,510,510,510,510,510,510,510,510
GET,"/tiles/4/3/9.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,718.6241580000008,716.242000999999,714.9939810000028,718.6241580000008,718.0,0.035388680835383345,0.0,720,720,720,720,720,720,720,720,720,720,720
GET,"/tiles/4/4/2.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,460.0,469.1321793999997,432.8590469999973,523.7686939999975,2159.0,0.035388680835383345,0.0,460,490,490,520,520,520,520,520,520,520,520
GET,"/tiles/4/6/7.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,950.0,979.7285212000012,895.3148939999984,1123.6800309999992,837.0,0.035388680835383345,0.0,950,1000,1000,1100,1100,1100,1100,1100,1100,1100,1100
GET,"/tiles/5/1/4.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,430.0,452.57071739999975,398.6560409999953,508.41144199999985,693.0,0.035388680835383345,0.0,430,500,500,510,510,510,510,510,510,510,510
GET,"/tiles/5/1/5.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,520.0,512.522770400001,457.3831249999998,585.0903569999986,693.0,0.035388680835383345,0.0,520,540,540,590,590,590,590,590,590,590,590
GET,"/tiles/5/15/13.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/365_262_262/CMIP6_daily_GISS-E2-1-G_tas.zarr",5,0,550.0,564.1273727999994,474.7099130000016,636.6691109999963,2046.0,0.035388680835383345,0.0,550,610,610,640,640,640,640,640,640,640,640
