Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,"/tiles/0/0/0.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,1169.2471709999998,1169.2471709999998,1169.2471709999998,1169.2471709999998,15213.0,0.01497765094000534,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,"/tiles/1/1/1.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,660.9694020000001,660.9694020000001,660.9694020000001,660.9694020000001,4205.0,0.01497765094000534,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,"/tiles/2/1/0.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,627.9489599999999,627.9489599999999,627.9489599999999,627.9489599999999,7938.0,0.01497765094000534,0.0,630,630,630,630,630,630,630,630,630,630,630
GET,"/tiles/2/2/0.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,693.4771830000007,693.4771830000007,693.4771830000007,693.4771830000007,4622.0,0.01497765094000534,0.0,690,690,690,690,690,690,690,690,690,690,690
GET,"/tiles/2/2/1.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,738.8624469999999,738.8624469999999,738.8624469999999,738.8624469999999,25985.0,0.01497765094000534,0.0,740,740,740,740,740,740,740,740,740,740,740
GET,"/tiles/2/3/2.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,717.2693549999996,717.2693549999996,717.2693549999996,717.2693549999996,5833.0,0.01497765094000534,0.0,720,720,720,720,720,720,720,720,720,720,720
GET,"/tiles/3/0/0.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,716.0461649999999,716.0461649999999,716.0461649999999,716.0461649999999,693.0,0.01497765094000534,0.0,720,720,720,720,720,720,720,720,720,720,720
GET,"/tiles/3/0/1.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,640.8280909999995,640.8280909999995,640.8280909999995,640.8280909999995,2426.0,0.01497765094000534,0.0,640,640,640,640,640,640,640,640,640,640,640
GET,"/tiles/3/0/2.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,605.0254830000003,605.0254830000003,605.0254830000003,605.0254830000003,4934.0,0.01497765094000534,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,"/tiles/3/1/4.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,584.8790610000005,584.8790610000005,584.8790610000005,584.8790610000005,837.0,0.01497765094000534,0.0,580,580,580,580,580,580,580,580,580,580,580
GET,"/tiles/3/2/0.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,716.028485999999,716.028485999999,716.028485999999,716.028485999999,2811.0,0.01497765094000534,0.0,720,720,720,720,720,720,720,720,720,720,720
GET,"/tiles/3/2/5.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,715.9928839999985,715.9928839999985,715.9928839999985,715.9928839999985,3021.0,0.01497765094000534,0.0,720,720,720,720,720,720,720,720,720,720,720
GET,"/tiles/3/3/2.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,716.4773640000011,716.4773640000011,716.4773640000011,716.4773640000011,3504.0,0.01497765094000534,0.0,720,720,720,720,720,720,720,720,720,720,720
GET,"/tiles/3/5/2.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,716.7204830000005,716.7204830000005,716.7204830000005,716.7204830000005,9475.0,0.01497765094000534,0.0,720,720,720,720,720,720,720,720,720,720,720
GET,"/tiles/3/6/4.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,644.8329420000007,644.8329420000007,644.8329420000007,644.8329420000007,4630.0,0.01497765094000534,0.0,640,640,640,640,640,640,640,640,640,640,640
GET,"/tiles/4/0/10.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,614.9826219999994,614.9826219999994,614.9826219999994,614.9826219999994,776.0,0.01497765094000534,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,"/tiles/4/0/11.png?reference=False&variable=tas&rescale=200,300&url=s3://nasa-eodc-data-store/600_1440_29/CMIP6_daily_GISS-E2-1-G_tas.zarr",1,0,591.1936630000021,591.1936630000021,591.1936630000021,591.1936630000021,693.0,0.01497765094000534,0.0,590,590,590,590,590,590,590,590,590,590,590
